Track_photon_ID	Energy_MeV	Wavelength_nm	Time_ns
14685	6.92829	178.954	23.1645
14684	7.39318	167.701	17.9381
14683	6.92729	178.979	19.9867
14682	7.36525	168.337	22.4025
14681	6.91423	179.317	18.351
14680	6.85048	180.986	22.3691
14679	6.99845	177.16	21.464
14678	7.00808	176.916	17.5263
14677	7.0813	175.087	21.8237
14676	6.94725	178.465	22.0521
14675	7.04265	176.048	21.5776
14674	6.92476	179.045	17.3654
14673	6.94449	178.536	20.7069
14672	7.02065	176.599	18.9205
14671	7.09098	174.848	19.1317
14670	7.04544	175.978	19.8449
14669	6.84826	181.045	21.6476
14668	6.93303	178.831	18.597
14667	6.88084	180.188	18.4216
14666	7.01513	176.738	17.7665
14665	6.92033	179.159	18.0396
14664	7.35566	168.556	19.5534
14663	7.3499	168.688	19.7201
14662	6.92616	179.009	18.1651
14661	6.96436	178.027	17.6769
14660	6.93313	178.829	19.8948
14659	6.91693	179.247	18.2007
14658	6.97147	177.845	21.5523
14657	6.99773	177.178	19.9345
14656	6.98416	177.522	20.607
14655	7.05451	175.752	17.537
14654	6.94214	178.597	17.9727
14653	7.08089	175.097	20.4666
14652	7.06263	175.55	17.9938
14651	7.33461	169.04	17.9569
14650	6.84176	181.217	22.5175
14649	6.93073	178.891	24.0091
14648	7.0365	176.201	17.8642
14647	6.80963	182.072	23.4896
14646	6.93849	178.69	23.7068
14645	7.3261	169.236	17.2379
14644	7.09942	174.64	23.1915
14643	6.98598	177.476	20.6793
14642	6.9647	178.018	25.0682
14641	6.96844	177.922	21.4763
14640	7.03106	176.338	22.3848
14639	7.35378	168.599	19.0214
14638	6.89525	179.811	17.0119
14637	7.23306	171.413	17.7967
14636	7.02842	176.404	21.7808
14635	6.85946	180.749	21.7314
14634	6.98295	177.553	26.026
14633	6.92546	179.027	18.9963
14632	6.85071	180.98	27.6901
14631	7.38801	167.818	20.6534
14630	7.06916	175.387	19.6083
14629	6.70446	184.928	20.2016
14628	7.09121	174.842	18.0058
14627	6.93238	178.848	21.5435
14626	6.82598	181.636	18.8214
14625	7.08231	175.062	23.938
14624	6.90697	179.506	19.0698
14623	6.96353	178.048	19.2236
14622	7.0723	175.31	17.761
14621	6.93508	178.778	22.7848
14620	6.99242	177.312	19.2964
14619	7.05153	175.826	18.5585
14618	6.87822	180.256	19.7201
14617	6.93496	178.781	20.503
14616	7.38981	167.777	19.9835
14615	7.2565	170.86	22.2264
14614	6.97725	177.698	18.5449
14613	7.03327	176.282	18.387
14612	7.07061	175.352	22.8429
14611	6.79255	182.53	22.9478
14610	7.38651	167.852	19.8696
14609	7.01679	176.697	17.9542
14608	6.97384	177.785	17.3642
14607	7.36277	168.393	17.1217
14606	6.92841	178.951	21.9225
14605	7.04999	175.864	22.904
14604	7.07557	175.229	21.0519
14603	7.05814	175.661	22.4684
14602	7.37268	168.167	20.5868
14601	7.01158	176.828	21.0129
14600	6.86882	180.503	21.0141
14599	7.04818	175.91	18.1181
14598	6.89179	179.901	21.743
14597	6.9664	177.974	21.6358
14596	6.948	178.446	22.7025
14595	6.92683	178.991	18.0468
14594	6.94759	178.456	18.6714
14593	6.89463	179.827	23.2332
14592	7.36575	168.325	22.0139
14591	6.91664	179.255	19.8083
14590	7.01586	176.72	22.6933
14589	7.00198	177.07	21.8367
14588	6.90174	179.642	19.5857
14587	6.89077	179.928	22.3303
14586	7.06172	175.572	18.4099
14585	7.31696	169.448	18.8334
14584	6.9693	177.9	24.3016
14583	7.3267	169.222	21.4542
14582	6.88957	179.959	22.1521
14581	7.31542	169.483	17.7031
14580	6.90541	179.547	17.452
14579	6.9639	178.038	18.3842
14578	6.94662	178.481	17.6391
14577	7.07681	175.198	21.8461
14576	6.94684	178.476	20.6508
14575	6.84211	181.207	17.3889
14574	6.91902	179.193	20.9407
14573	6.8269	181.611	21.223
14572	7.07785	175.172	19.2293
14571	7.01597	176.717	21.2166
14570	7.22418	171.624	19.3769
14569	7.00915	176.889	22.0537
14568	6.98831	177.417	21.355
14567	6.83341	181.438	18.133
14566	6.86939	180.488	17.9525
14565	7.32719	169.211	21.8709
14564	7.20988	171.964	18.1853
14563	7.36253	168.399	18.5418
14562	6.80637	182.159	20.6955
14561	6.98973	177.38	19.3177
14560	6.87924	180.23	21.2302
14559	6.9976	177.181	24.3875
14558	7.36204	168.41	25.5503
14557	7.09161	174.832	20.8617
14556	7.31169	169.57	19.0189
14555	7.06612	175.463	21.8718
14554	6.97786	177.682	20.7431
14553	7.00321	177.039	19.2757
14552	6.91796	179.221	17.9506
14551	7.01225	176.811	19.1096
14550	7.02589	176.468	20.9414
14549	7.0831	175.042	20.0789
14548	7.09389	174.776	21.1646
14547	6.88885	179.978	17.5778
14546	6.82571	181.643	21.5943
14545	7.08737	174.937	19.0459
14544	7.08606	174.969	22.2939
14543	6.99907	177.144	18.239
14542	7.05379	175.77	17.3384
14541	7.35544	168.561	18.825
14540	6.9205	179.155	20.0121
14539	6.9824	177.567	21.9868
14538	6.92928	178.928	17.5904
14537	6.9647	178.018	25.0864
14536	6.90763	179.489	20.7792
14535	6.94521	178.518	23.28
14534	6.80648	182.156	19.4686
14533	6.90427	179.576	19.0271
14532	6.842	181.21	19.1146
14908	6.88939	179.964	17.6401
14907	7.3928	167.709	18.5298
14906	6.93411	178.803	22.08
14905	7.03778	176.169	20.879
14904	6.9624	178.077	19.2139
14903	6.81832	181.84	20.2461
14902	6.91415	179.32	17.1602
14901	6.85029	180.991	18.2467
14900	6.97589	177.732	20.0367
14899	6.90864	179.462	21.2189
14898	6.9491	178.418	19.8712
14897	6.94264	178.584	23.0772
14896	6.91147	179.389	19.4676
14895	7.36272	168.394	18.4909
14894	7.02923	176.384	18.514
14893	7.09355	174.784	17.9632
14892	7.39271	167.711	18.3478
14891	7.29878	169.87	17.1867
14890	6.83376	181.429	17.5796
14889	7.05992	175.617	18.5013
14888	6.94871	178.428	21.3257
14887	7.00573	176.975	19.2959
14886	6.75848	183.45	18.4253
14885	6.96779	177.939	22.0579
14884	7.08137	175.085	21.2815
14883	6.92336	179.081	17.4333
14882	6.96185	178.091	16.9949
14881	7.04997	175.865	22.4182
14880	7.07075	175.348	21.1609
14879	7.05336	175.78	21.1782
14878	7.03332	176.281	19.5177
14877	6.71523	184.631	21.4766
14876	6.97359	177.791	18.1978
14875	7.0837	175.027	19.8471
14874	6.93608	178.752	20.2625
14873	7.37638	168.083	21.366
14872	7.38746	167.831	19.0346
14871	6.91663	179.255	24.2632
14870	6.9447	178.531	21.8162
14869	6.99687	177.199	20.2872
14868	6.99348	177.285	20.48
14867	7.35166	168.648	19.1334
14866	6.85812	180.784	17.645
14865	6.95699	178.215	18.28
14864	6.87366	180.376	23.9088
14863	7.33939	168.93	20.0383
14862	6.9608	178.118	22.2881
14861	6.93281	178.837	20.2417
14860	7.38563	167.872	18.198
14859	6.90909	179.451	23.0985
14858	7.04367	176.022	20.4261
14857	6.81613	181.898	18.2361
14856	6.85415	180.889	20.0474
14855	7.0824	175.06	18.9349
14854	7.07448	175.256	20.0889
14853	7.39892	167.571	19.6631
14852	7.03924	176.133	20.2631
14851	6.97023	177.877	21.9625
14850	7.32283	169.312	17.8464
14849	7.32158	169.341	19.7007
14848	6.87554	180.327	18.244
14847	7.38435	167.901	19.1559
14846	6.87812	180.259	17.9501
14845	6.88693	180.028	18.564
14844	7.05894	175.641	18.3992
14843	6.83444	181.411	21.623
14842	6.8673	180.543	21.0151
14841	7.21494	171.844	19.0337
14840	6.90374	179.59	17.4
14839	6.86241	180.672	19.0823
14838	6.94669	178.48	21.2105
14837	7.03041	176.354	22.2909
14836	6.8972	179.76	17.5401
14835	6.71834	184.546	22.1021
14834	7.01059	176.853	19.0904
14833	7.03931	176.131	20.8814
14832	6.89043	179.937	19.0653
14831	6.91651	179.258	18.4556
14830	6.90905	179.452	18.4712
14829	6.84786	181.055	18.5303
14828	6.93369	178.814	17.7742
14827	6.89641	179.781	17.691
14826	6.90009	179.685	17.5648
14825	6.91169	179.383	19.471
14824	6.94042	178.641	18.7827
14823	7.09051	174.859	19.8987
14822	6.92424	179.058	21.3614
14821	6.99846	177.159	22.2561
14820	7.05065	175.848	23.6598
14819	6.96884	177.912	18.5106
14818	7.35081	168.667	18.3557
14817	6.80357	182.234	20.6228
14816	7.09372	174.78	19.2274
14815	7.08101	175.094	19.7309
14814	6.95617	178.236	19.5671
14813	7.33282	169.081	20.9975
14812	7.24669	171.091	20.8102
14811	6.96394	178.037	19.0036
14810	7.05921	175.635	21.838
14809	7.3998	167.551	18.6615
14808	6.87738	180.278	27.9272
14807	6.98156	177.588	20.7378
14806	6.85592	180.843	21.8234
14805	6.81991	181.797	20.7222
14804	6.87203	180.419	21.3936
14803	6.82803	181.581	22.0614
14802	6.94999	178.395	20.6353
14801	6.95994	178.14	18.4962
14800	7.22172	171.682	20.326
14799	7.09924	174.644	17.5462
14798	7.20576	172.063	19.1775
14797	6.86646	180.565	18.2625
14796	7.38235	167.947	19.651
14795	6.87898	180.236	19.3854
14794	7.04144	176.078	21.3662
14793	7.21389	171.869	21.1714
14792	7.08321	175.039	18.7032
14791	6.98089	177.605	17.6799
14790	6.83322	181.443	23.9465
14789	7.30026	169.835	21.8769
14788	7.30723	169.673	23.5325
14787	6.96972	177.89	21.5456
14786	6.91861	179.204	18.5263
14785	6.93973	178.658	21.5155
14784	7.0888	174.902	17.7041
14783	7.03311	176.287	18.0342
14782	6.80766	182.125	24.3782
14781	6.85614	180.837	18.1737
14780	7.0104	176.857	21.2616
14779	6.93692	178.731	18.0998
14778	6.89018	179.943	19.2292
14777	7.01346	176.78	20.1082
14776	6.81143	182.024	23.6873
14775	6.85169	180.954	21.5682
14774	7.01687	176.694	20.7755
14773	6.95671	178.222	22.5281
14772	6.93534	178.772	20.6546
15153	6.95848	178.177	20.1965
15152	7.0833	175.037	19.298
15151	6.9601	178.136	18.0479
15150	7.3212	169.35	19.6807
15149	7.23267	171.422	19.2677
15148	7.02515	176.486	21.0579
15147	7.3201	169.375	18.4165
15146	6.89991	179.69	17.2572
15145	7.01316	176.788	17.7393
15144	6.75214	183.622	22.1113
15143	6.90629	179.524	17.1071
15142	6.90618	179.526	17.6504
15141	7.38532	167.879	17.9231
15140	6.96959	177.893	23.6902
15139	6.87545	180.329	22.736
15138	7.30427	169.742	17.645
15137	7.205	172.081	24.8327
15136	7.09778	174.68	21.1752
15135	6.98873	177.406	17.343
15134	6.93379	178.812	22.8186
15133	6.99801	177.171	19.459
15132	7.33177	169.105	17.9289
15131	7.35693	168.527	19.6996
15130	7.01871	176.648	21.5308
15129	6.78042	182.856	17.9457
15128	7.30427	169.742	21.9647
15127	6.99539	177.237	22.6163
15126	7.2287	171.517	22.6502
15125	6.92911	178.932	20.0317
15124	6.81922	181.816	19.5044
15123	6.87068	180.454	18.4921
15122	6.85606	180.839	20.4038
15121	6.98915	177.395	21.27
15120	7.35923	168.474	21.4954
15119	7.02199	176.566	18.8251
15118	6.95471	178.274	18.7367
15117	7.3454	168.792	18.4799
15116	6.95306	178.316	20.4288
15115	7.1608	173.143	23.5441
15114	6.91203	179.374	19.8485
15113	7.26901	170.565	17.6845
15112	7.05052	175.851	18.7666
15111	6.87712	180.285	21.9056
15110	7.01648	176.704	17.7316
15109	7.34387	168.827	18.3302
15108	6.83312	181.446	18.0016
15107	6.9973	177.189	21.2502
15106	6.8931	179.867	17.3562
15105	6.90239	179.625	20.1492
15104	7.09966	174.634	20.1465
15103	7.39327	167.699	22.3059
15102	6.91819	179.215	21.6476
15101	7.30379	169.753	22.3768
15100	6.96502	178.01	18.756
15099	6.89915	179.709	20.8499
15098	6.93058	178.894	23.6229
15097	6.99278	177.303	19.2538
15096	6.91462	179.307	17.9082
15095	6.92119	179.137	18.897
15094	7.0409	176.091	18.0535
15093	6.87101	180.445	24.5751
15092	6.97052	177.869	18.3475
15091	6.93253	178.844	17.7141
15090	7.03017	176.36	20.3201
15089	7.37594	168.093	18.2033
15088	6.84398	181.158	19.7287
15087	7.32375	169.291	21.2105
15086	7.09642	174.714	20.4593
15085	7.30335	169.763	23.5897
15084	6.80902	182.088	22.8737
15083	7.3765	168.08	21.3196
15082	7.37057	168.215	18.0752
15081	7.39108	167.748	19.4207
15080	7.03615	176.21	18.8632
15079	6.96745	177.948	19.3916
15078	6.90191	179.638	24.5955
15077	6.91548	179.285	22.8288
15076	6.9398	178.657	20.5103
15075	7.00735	176.935	17.2882
15074	7.31991	169.38	20.0504
15073	6.86494	180.605	16.9092
15072	6.97366	177.789	19.4435
15071	6.99281	177.302	21.5387
15070	7.31321	169.535	22.2569
15069	7.03816	176.16	17.4978
15068	6.91674	179.252	20.676
15067	6.95325	178.311	18.6454
15066	6.91959	179.179	20.7054
15065	7.32311	169.305	18.265
15064	6.98383	177.53	23.4004
15063	7.3829	167.934	17.9318
15062	6.99828	177.164	21.8897
15061	7.34806	168.731	18.204
15060	6.89879	179.719	21.3119
15059	7.09179	174.828	20.3934
15058	6.98943	177.388	23.0252
15057	7.27965	170.316	18.1999
15056	7.04867	175.897	17.6081
15055	6.98871	177.406	23.4654
15054	6.91567	179.28	19.5582
15053	7.04563	175.973	18.2939
15052	6.92932	178.927	19.2337
15051	6.95537	178.257	23.0138
15050	7.02586	176.468	17.2562
15049	7.37441	168.128	22.9344
15048	6.8267	181.617	19.7212
15047	7.30849	169.644	23.2511
15046	7.08719	174.941	23.2466
15045	6.97212	177.829	18.2039
15044	7.34245	168.859	20.5011
15043	7.38295	167.933	17.2341
15042	6.8698	180.477	23.2905
15041	6.88305	180.13	21.3907
15040	7.38345	167.922	19.5361
15039	6.83377	181.429	21.8471
15038	6.9203	179.16	21.1912
15037	7.07159	175.327	20.4569
15036	7.13529	173.762	18.5372
15035	6.92254	179.102	20.0808
15034	6.92998	178.91	17.2747
15033	7.39722	167.609	18.3135
15032	7.07412	175.264	18.3301
15031	6.88239	180.147	19.0361
15030	6.9318	178.863	19.3768
15029	6.79024	182.592	19.4778
15028	6.91472	179.305	21.466
15027	6.76902	183.164	20.3351
15026	7.07587	175.221	18.0089
15025	6.82653	181.621	21.4617
15024	6.83351	181.436	19.3935
15023	7.38716	167.838	18.9354
15022	6.91635	179.262	19.7848
15021	6.94827	178.439	21.9111
15020	6.93077	178.89	22.0141
15019	7.36655	168.307	20.2779
15018	7.30253	169.782	23.4486
15017	7.2082	172.004	18.2506
15016	7.01473	176.748	24.9754
15015	6.97513	177.752	26.884
15014	6.80692	182.144	18.2474
15013	7.02962	176.374	19.2013
15012	7.09939	174.641	18.5367
15011	6.98532	177.492	19.3219
15010	6.92171	179.124	18.1494
15009	6.94583	178.502	18.428
15008	7.38433	167.902	19.044
15007	7.07328	175.285	22.6004
15006	7.39671	167.621	17.6787
15005	6.83292	181.451	17.5802
15004	6.90283	179.613	22.2706
15003	7.37343	168.15	21.6722
15002	7.36881	168.255	22.5771
15414	6.94201	178.6	19.7104
15413	7.0375	176.177	23.0097
15412	6.95153	178.355	18.0326
15411	6.99698	177.197	19.0354
15410	6.98338	177.542	19.616
15409	6.86652	180.563	18.9719
15408	6.84183	181.215	20.317
15407	7.07161	175.327	20.8153
15406	7.00533	176.986	20.0738
15405	6.92179	179.121	21.7372
15404	7.02889	176.392	20.1344
15403	6.8361	181.367	17.7351
15402	6.81844	181.837	18.6913
15401	6.91315	179.346	24.2824
15400	7.05649	175.702	23.2763
15399	6.95163	178.353	23.5501
15398	6.93212	178.855	22.0596
15397	6.967	177.959	20.8316
15396	6.96348	178.049	17.3005
15395	7.0367	176.196	20.2166
15394	6.9342	178.801	18.9046
15393	7.05114	175.836	17.7893
15392	7.3133	169.532	17.3427
15391	7.03288	176.292	21.2835
15390	7.05268	175.797	18.4155
15389	6.98107	177.601	20.8228
15388	6.92087	179.145	23.1856
15387	7.0768	175.198	21.3655
15386	6.78252	182.8	19.0968
15385	7.04173	176.071	21.0572
15384	7.02887	176.393	18.2306
15383	7.33135	169.115	19.8569
15382	6.9063	179.523	19.6682
15381	6.76078	183.388	17.6359
15380	7.26311	170.704	20.8828
15379	6.81799	181.848	18.8258
15378	7.30149	169.807	18.1473
15377	6.84544	181.119	18.948
15376	6.99368	177.28	19.1707
15375	7.07239	175.307	18.6716
15374	6.82493	181.664	20.0902
15373	7.21725	171.789	18.8562
15372	7.00242	177.059	24.1305
15371	6.90378	179.589	22.8011
15370	6.85021	180.993	21.3155
15369	6.80569	182.177	19.9784
15368	6.84511	181.128	23.7499
15367	7.22353	171.639	18.5879
15366	7.35028	168.679	24.2922
15365	7.36327	168.382	23.2416
15364	7.21017	171.957	21.0406
15363	6.97231	177.824	22.1889
15362	6.90544	179.546	19.5629
15361	7.07861	175.153	19.9333
15360	7.02877	176.395	22.7131
15359	7.38999	167.773	22.6494
15358	7.02351	176.527	18.2524
15357	6.8353	181.388	19.0716
15356	7.37311	168.157	21.5761
15355	7.35897	168.48	19.8012
15354	7.0397	176.121	20.4533
15353	6.96953	177.895	20.0985
15352	7.08711	174.943	19.3508
15351	6.95001	178.394	21.0983
15350	7.09158	174.833	19.3438
15349	6.90693	179.507	20.5433
15348	7.05722	175.684	18.3552
15347	7.03412	176.261	18.7845
15346	7.36821	168.269	25.2679
15345	7.34038	168.907	19.1401
15344	6.96246	178.075	17.7472
15343	6.92737	178.977	20.8956
15342	7.34459	168.81	17.4999
15341	6.93955	178.663	21.9002
15340	7.26735	170.604	20.6923
15339	6.99841	177.161	21.3764
15338	6.97731	177.696	17.6316
15337	7.06828	175.409	18.7442
15336	7.08629	174.963	21.2811
15335	6.99437	177.263	20.3441
15334	7.34213	168.867	23.1563
15333	7.28298	170.238	18.692
15332	7.30219	169.79	19.3269
15331	6.9982	177.166	21.857
15330	7.07563	175.227	18.7902
15329	6.86203	180.681	18.2968
15328	6.85456	180.879	20.5011
15327	6.97598	177.73	20.0793
15326	7.37184	168.186	18.0975
15325	7.36929	168.244	18.6687
15324	7.09658	174.71	20.7843
15323	6.82351	181.701	17.4422
15322	6.98698	177.45	17.4244
15321	7.2458	171.112	22.934
15320	6.71963	184.51	21.6191
15319	7.09216	174.819	17.9654
15318	6.93151	178.87	22.2652
15317	7.32836	169.184	20.6739
15316	6.96839	177.924	18.7217
15315	7.09427	174.767	20.308
15314	6.81849	181.835	19.6686
15313	6.85514	180.863	22.0567
15312	6.99245	177.311	18.4117
15311	6.83198	181.476	18.1802
15310	6.95938	178.154	21.7338
15309	7.07347	175.28	19.0461
15308	6.83812	181.313	21.8176
15307	7.39801	167.591	18.5598
15306	7.34112	168.89	18.6317
15305	7.31422	169.511	19.4356
15304	6.88939	179.964	19.9716
15303	7.30225	169.789	21.3397
15302	6.98205	177.576	17.9775
15301	6.95282	178.322	17.9734
15300	7.09746	174.688	19.8694
15299	7.23083	171.466	17.4731
15298	6.64949	186.457	22.889
15297	7.08203	175.069	19.4656
15296	7.08801	174.921	21.4988
15295	6.97171	177.839	18.2882
15294	7.05561	175.724	20.6748
15293	7.05655	175.701	19.3489
15292	6.98786	177.428	17.1763
15291	6.95836	178.18	21.9184
15290	7.02628	176.458	17.7824
15289	6.94115	178.622	22.4004
15288	6.97148	177.845	17.1236
15287	7.0656	175.476	21.7248
15286	7.03982	176.118	17.8036
15285	7.0514	175.829	22.2408
15284	7.32239	169.322	17.1621
15283	7.31299	169.54	19.074
15282	7.05942	175.629	18.8954
15281	6.93369	178.814	20.7233
15280	6.99237	177.313	19.5643
15279	7.34792	168.734	17.7003
15278	6.93824	178.697	19.6318
15277	7.0792	175.139	18.2231
15276	6.96236	178.078	17.7903
15275	6.93751	178.716	19.2294
15274	7.09838	174.666	19.0907
15273	7.30227	169.789	19.9307
15272	7.01007	176.866	22.5126
15271	7.01185	176.821	18.2164
15270	6.83535	181.387	19.1293
15269	7.37323	168.155	20.2975
15268	7.02968	176.372	21.4773
15267	6.98017	177.623	17.433
15266	6.91329	179.342	18.6244
15265	6.89772	179.747	18.7184
15264	6.93531	178.772	20.935
15263	6.99598	177.222	21.2781
15262	6.78761	182.662	17.4177
15261	7.03061	176.349	22.205
15260	7.05654	175.701	21.9738
15259	6.95955	178.15	21.582
15258	7.0176	176.676	21.5491
15257	6.91316	179.345	18.5547
15256	6.75563	183.527	20.8115
15255	6.9449	178.526	20.3366
15254	7.31395	169.517	17.6907
15253	6.93728	178.722	20.4477
15252	7.39131	167.743	19.1943
15251	6.90159	179.646	21.0707
15250	6.92498	179.039	18.5652
15249	6.84329	181.176	20.968
15650	7.0654	175.481	19.1216
15649	6.92597	179.013	20.2409
15648	7.37276	168.165	20.338
15647	6.82898	181.556	21.4269
15646	7.02712	176.437	19.4841
15645	7.34689	168.757	18.6927
15644	7.03783	176.168	20.8149
15643	6.91773	179.227	20.4264
15642	7.31753	169.435	21.6006
15641	7.38976	167.778	18.3799
15640	7.00352	177.031	19.1598
15639	7.34467	168.808	18.1025
15638	6.80758	182.127	19.6558
15637	6.77526	182.995	21.6477
15636	7.09654	174.711	20.2322
15635	7.35398	168.595	17.3292
15634	7.39287	167.708	19.8942
15633	6.92165	179.125	17.2013
15632	6.99125	177.342	19.3477
15631	6.94091	178.628	20.437
15630	7.07487	175.246	17.9935
15629	6.92406	179.063	28.4366
15628	7.33863	168.947	19.612
15627	6.96645	177.973	21.1849
15626	7.07281	175.297	22.7569
15625	6.70397	184.941	18.6653
15624	6.98092	177.604	22.54
15623	7.09246	174.811	22.2742
15622	6.85616	180.836	17.8491
15621	7.05964	175.624	20.3539
15620	6.98697	177.451	19.7133
15619	6.89607	179.79	18.104
15618	7.0755	175.23	17.2156
15617	7.06383	175.52	19.0589
15616	6.90097	179.662	19.2455
15615	6.94957	178.406	21.163
15614	6.90747	179.493	22.8434
15613	7.36801	168.274	22.7188
15612	7.35122	168.658	22.7668
15611	6.86781	180.529	19.348
15610	6.905	179.557	18.3727
15609	7.30355	169.759	21.6957
15608	7.06367	175.524	18.1291
15607	6.8923	179.888	22.0316
15606	6.95645	178.229	19.138
15605	6.98684	177.454	20.6062
15604	6.99909	177.143	19.6652
15603	7.35761	168.511	18.4466
15602	7.33715	168.981	22.0218
15601	7.02099	176.591	19.0043
15600	7.07746	175.182	21.6603
15599	6.99213	177.32	19.8249
15598	6.91247	179.363	20.0119
15597	6.82345	181.703	19.2251
15596	7.0926	174.808	17.765
15595	7.31056	169.596	19.2001
15594	7.39025	167.767	18.0657
15593	6.8284	181.571	18.5956
15592	7.06022	175.61	21.0442
15591	7.23233	171.43	17.3578
15590	6.90036	179.678	22.1693
15589	7.26027	170.771	18.74
15588	6.85373	180.9	19.3346
15587	7.09971	174.633	21.4273
15586	6.99676	177.202	19.0986
15585	6.81012	182.059	20.58
15584	6.90558	179.542	19.2225
15583	6.90879	179.459	19.3662
15582	6.94447	178.536	21.6272
15581	7.38369	167.916	18.1427
15580	6.95907	178.162	19.2225
15579	7.03536	176.23	18.8222
15578	7.37487	168.117	20.2535
15577	7.06105	175.589	21.3706
15576	7.22911	171.507	22.3187
15575	6.88724	180.02	21.6703
15574	6.86705	180.549	20.3367
15573	7.3933	167.698	21.2944
15572	6.95366	178.301	19.699
15571	6.9616	178.097	18.9146
15570	7.08803	174.92	20.6639
15569	6.97679	177.709	21.979
15568	6.89412	179.84	18.1164
15567	7.27834	170.347	18.9212
15566	6.94112	178.623	23.2427
15565	6.95531	178.258	18.6069
15564	7.36048	168.446	17.2888
15563	6.99126	177.342	21.2006
15562	7.39709	167.612	17.713
15561	6.90256	179.62	18.1697
15560	6.95472	178.273	22.0066
15559	7.03853	176.151	19.0644
15558	7.02585	176.468	18.2591
15557	6.94667	178.48	20.9195
15556	6.81822	181.842	18.6285
15555	6.94073	178.633	19.3893
15554	6.79466	182.473	21.3194
15553	6.93104	178.883	28.1814
15552	7.02853	176.401	18.1436
15551	7.01125	176.836	17.2484
15550	7.30372	169.755	17.6115
15549	7.03069	176.347	19.8115
15548	6.83968	181.272	17.9296
15547	6.84222	181.205	22.7659
15546	7.08588	174.974	19.3917
15545	6.99377	177.278	19.0842
15544	6.97936	177.644	19.5638
15543	6.98442	177.515	18.1854
15542	6.80398	182.223	17.6407
15541	7.09862	174.66	21.5619
15991	6.86416	180.626	19.7422
15990	6.81913	181.818	18.3643
15989	7.36674	168.303	17.4066
15988	6.90342	179.598	21.3566
15987	7.00057	177.106	18.7594
15986	6.94607	178.496	24.5937
15985	6.81698	181.876	23.1055
15984	6.90984	179.431	18.8694
15983	6.99455	177.258	18.8495
15982	6.80359	182.234	19.0789
15981	7.09802	174.674	21.4535
15980	6.91501	179.297	22.6218
15979	7.34609	168.776	18.9029
15978	6.93282	178.837	23.4741
15977	6.96383	178.04	22.0086
15976	7.06883	175.396	22.2223
15975	6.81058	182.046	18.0311
15974	7.05675	175.696	24.9818
15973	6.85554	180.853	19.285
15972	6.82297	181.716	20.3891
15971	6.95076	178.375	18.7751
15970	6.91699	179.246	21.5425
15969	6.99123	177.343	20.7066
15968	6.96496	178.011	20.3297
15967	7.05245	175.803	21.617
15966	6.74342	183.86	18.9015
15965	6.98778	177.43	22.0433
15964	7.37876	168.029	19.8943
15963	7.3974	167.605	19.0987
15962	6.78382	182.765	17.8502
15961	6.89651	179.778	22.1178
15960	7.06238	175.556	19.1669
15959	7.01507	176.74	18.4312
15958	6.9479	178.448	20.2953
15957	6.83002	181.528	17.9165
15956	6.97733	177.696	17.0892
15955	7.36275	168.394	18.8631
15954	6.9207	179.15	19.071
15953	7.2241	171.626	19.4348
15952	7.09139	174.838	19.4262
15951	7.01373	176.773	18.0575
15950	7.08136	175.085	19.6651
15949	7.0016	177.08	22.3223
15948	6.85375	180.9	17.9629
15947	7.05584	175.719	17.9519
15946	6.9899	177.376	18.7407
15945	7.06606	175.464	26.6917
15944	7.00958	176.878	20.1445
15943	7.31042	169.599	19.7312
15942	6.96992	177.885	23.5583
15941	6.94313	178.571	24.7947
15940	6.96224	178.081	17.7122
15939	7.03143	176.329	21.9353
15938	6.9091	179.451	18.636
15937	6.96273	178.068	18.3648
15936	7.08158	175.08	18.2924
15935	6.94705	178.47	20.4555
15934	7.34629	168.771	17.6352
15933	6.93092	178.886	17.33
15932	6.964	178.036	20.8491
15931	6.83653	181.355	19.4733
15930	6.95799	178.19	21.5326
15929	6.95109	178.366	22.5723
15928	7.30903	169.631	22.9514
15927	7.04733	175.931	18.2928
15926	6.96041	178.128	19.0726
15925	6.93136	178.874	22.2723
15924	7.09069	174.855	22.575
15923	7.36084	168.438	19.7288
15922	7.35627	168.542	18.684
15921	6.84041	181.253	22.6729
15920	6.88159	180.168	17.8252
15919	6.92916	178.931	21.7225
15918	7.04978	175.87	22.2662
15917	7.22681	171.561	22.5882
15916	7.37079	168.21	19.7131
15915	7.38548	167.876	18.2907
15914	7.0189	176.643	20.6437
15913	6.96667	177.968	24.2051
15912	7.03688	176.192	22.4537
15911	6.98077	177.608	19.0005
15910	6.82505	181.661	24.1002
15909	7.06892	175.393	19.7129
15908	7.38753	167.829	21.8042
15907	6.90764	179.488	19.7967
15906	7.39076	167.756	17.872
15905	6.77511	183	23.407
15904	7.38369	167.916	19.3706
15903	6.89781	179.744	19.9116
15902	7.06773	175.423	21.3641
15901	7.00782	176.923	19.2155
15900	6.96419	178.031	19.9794
15899	6.91077	179.407	23.118
15898	6.81946	181.809	20.1751
15897	6.94211	178.597	20.1354
15896	7.07552	175.23	19.726
15895	7.29202	170.027	19.1794
15894	6.86427	180.623	19.715
15893	7.07394	175.269	21.583
15892	6.90821	179.474	23.3628
15891	7.34474	168.807	21.0515
15890	7.08212	175.067	19.2829
15889	7.36986	168.231	19.1958
15888	7.30818	169.651	22.0729
15887	7.22463	171.613	17.7396
15886	7.02358	176.526	21.9034
15885	6.82574	181.642	23.9652
15884	6.85112	180.969	21.8873
